               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy_0 | MAE_energy_0_grad | GPU Memory (MB)
2022-06-01 07:14:31 |   472 |     1.000e-04 |     0.6735 |          0.8124 |       1.0729 |            0.5987 |            3437
2022-06-01 07:17:50 |   473 |     1.000e-04 |     0.6955 |          0.8195 |       1.0374 |            0.6127 |            3437
2022-06-01 07:21:08 |   474 |     1.000e-04 |     0.6897 |          0.9823 |       1.7288 |            0.6371 |            3437
2022-06-01 07:24:27 |   475 |     1.000e-04 |     0.6891 |          0.8794 |       1.2706 |            0.6258 |            3437
2022-06-01 07:27:45 |   476 |     1.000e-04 |     0.6827 |          0.9271 |       1.3880 |            0.6498 |            3437
2022-06-01 07:31:04 |   477 |     1.000e-04 |     0.6959 |          0.8568 |       1.2747 |            0.6020 |            3437
2022-06-01 07:34:22 |   478 |     1.000e-04 |     0.6732 |          0.8326 |       1.0592 |            0.6212 |            3437
2022-06-01 07:37:43 |   479 |     1.000e-04 |     0.6824 |          0.8435 |       1.2331 |            0.5979 |            3437
2022-06-01 07:41:01 |   480 |     1.000e-04 |     0.6745 |          0.8331 |       1.1486 |            0.6044 |            3437
2022-06-01 07:44:20 |   481 |     1.000e-04 |     0.6684 |          0.8860 |       1.2903 |            0.6277 |            3437
2022-06-01 07:47:39 |   482 |     1.000e-04 |     0.6772 |          0.9448 |       1.2332 |            0.6983 |            3437
2022-06-01 07:50:59 |   483 |     1.000e-04 |     0.6841 |          0.8831 |       1.4111 |            0.6017 |            3437
2022-06-01 07:54:17 |   484 |     1.000e-04 |     0.6726 |          0.8511 |       1.2061 |            0.6101 |            3437
2022-06-01 07:57:35 |   485 |     1.000e-04 |     0.6728 |          0.8210 |       0.9473 |            0.6318 |            3437
2022-06-01 08:00:54 |   486 |     1.000e-04 |     0.6790 |          0.8366 |       1.0793 |            0.6215 |            3437
2022-06-01 08:04:13 |   487 |     1.000e-04 |     0.6796 |          0.9017 |       1.4236 |            0.6170 |            3437
2022-06-01 08:07:31 |   488 |     1.000e-04 |     0.6683 |          0.8583 |       1.2306 |            0.6123 |            3437
2022-06-01 08:10:50 |   489 |     1.000e-04 |     0.6736 |          0.8302 |       1.0338 |            0.6245 |            3437
2022-06-01 08:14:08 |   490 |     1.000e-04 |     0.6824 |          0.7992 |       1.0497 |            0.5896 |            3437
2022-06-01 08:17:27 |   491 |     1.000e-04 |     0.6737 |          0.8338 |       1.1267 |            0.6093 |            3437
2022-06-01 08:20:45 |   492 |     1.000e-04 |     0.6840 |          0.8553 |       1.1448 |            0.6270 |            3437
2022-06-01 08:24:04 |   493 |     1.000e-04 |     0.6747 |          0.8595 |       1.2353 |            0.6130 |            3437
2022-06-01 08:27:23 |   494 |     1.000e-04 |     0.6791 |          0.8622 |       1.1257 |            0.6380 |            3437
2022-06-01 08:30:42 |   495 |     1.000e-04 |     0.6878 |          0.8149 |       1.0099 |            0.6132 |            3437
2022-06-01 08:34:00 |   496 |     1.000e-04 |     0.6716 |          0.8591 |       1.1658 |            0.6273 |            3437
2022-06-01 08:37:19 |   497 |     1.000e-04 |     0.6792 |          0.8612 |       1.2704 |            0.6085 |            3437
2022-06-01 08:40:38 |   498 |     1.000e-04 |     0.6763 |          0.8668 |       1.2172 |            0.6232 |            3437
2022-06-01 08:43:58 |   499 |     1.000e-04 |     0.6724 |          0.8205 |       1.0121 |            0.6190 |            3437
2022-06-01 08:47:17 |   500 |     1.000e-04 |     0.6709 |          0.8645 |       1.2368 |            0.6177 |            3437
2022-06-01 08:50:36 |   501 |     1.000e-04 |     0.6757 |          0.9792 |       1.7041 |            0.6380 |            3437
2022-06-01 08:53:55 |   502 |     1.000e-04 |     0.6705 |          0.8511 |       1.1845 |            0.6154 |            3437
2022-06-01 08:57:14 |   503 |     1.000e-04 |     0.6660 |          0.8783 |       1.2513 |            0.6287 |            3437
2022-06-01 09:00:33 |   504 |     1.000e-04 |     0.6761 |          0.8248 |       1.1073 |            0.6048 |            3437
2022-06-01 09:03:51 |   505 |     1.000e-04 |     0.6725 |          0.8368 |       1.0187 |            0.6337 |            3437
2022-06-01 09:07:10 |   506 |     1.000e-04 |     0.6694 |          0.8745 |       1.2293 |            0.6289 |            3437
2022-06-01 09:10:29 |   507 |     1.000e-04 |     0.6697 |          0.8503 |       1.1437 |            0.6220 |            3437
2022-06-01 09:13:48 |   508 |     1.000e-04 |     0.6699 |          0.8736 |       1.1753 |            0.6385 |            3437
2022-06-01 09:17:06 |   509 |     1.000e-04 |     0.6769 |          0.8671 |       1.2315 |            0.6215 |            3437
2022-06-01 09:20:25 |   510 |     1.000e-04 |     0.6675 |          0.9115 |       1.4339 |            0.6252 |            3437
2022-06-01 09:23:43 |   511 |     1.000e-04 |     0.6685 |          0.8856 |       1.2859 |            0.6289 |            3437
2022-06-01 09:27:01 |   512 |     1.000e-04 |     0.6628 |          0.8233 |       1.1456 |            0.5947 |            3437
2022-06-01 09:30:20 |   513 |     1.000e-04 |     0.6854 |          0.8675 |       1.2023 |            0.6275 |            3437
2022-06-01 09:33:39 |   514 |     1.000e-04 |     0.6663 |          0.8255 |       1.0906 |            0.6085 |            3437
2022-06-01 09:36:57 |   515 |     1.000e-04 |     0.6690 |          0.8001 |       0.9874 |            0.6025 |            3437
2022-06-01 09:40:15 |   516 |     1.000e-04 |     0.6616 |          0.8536 |       1.1051 |            0.6334 |            3437
2022-06-01 09:43:33 |   517 |     1.000e-04 |     0.6946 |          0.8775 |       1.2320 |            0.6311 |            3437
2022-06-01 09:46:51 |   518 |     1.000e-04 |     0.6622 |          0.8886 |       1.0881 |            0.6714 |            3437
2022-06-01 09:50:11 |   519 |     1.000e-04 |     0.6629 |          0.8377 |       1.1485 |            0.6089 |            3437
2022-06-01 09:53:29 |   520 |     1.000e-04 |     0.6713 |          0.8360 |       1.1457 |            0.6085 |            3437
2022-06-01 09:56:47 |   521 |     1.000e-04 |     0.6584 |          0.9530 |       1.7550 |            0.6017 |            3437
2022-06-01 10:00:07 |   522 |     1.000e-04 |     0.6700 |          0.8632 |       1.2528 |            0.6132 |            3437
2022-06-01 10:03:25 |   523 |     1.000e-04 |     0.6848 |          0.8647 |       1.1405 |            0.6370 |            3437
2022-06-01 10:06:44 |   524 |     1.000e-04 |     0.6727 |          0.8518 |       1.1862 |            0.6150 |            3437
2022-06-01 10:10:02 |   525 |     1.000e-04 |     0.6625 |          0.8322 |       1.1393 |            0.6046 |            3437
2022-06-01 10:13:21 |   526 |     1.000e-04 |     0.6837 |          0.8872 |       1.2466 |            0.6375 |            3437
2022-06-01 10:16:40 |   527 |     1.000e-04 |     0.6608 |          0.8239 |       1.0693 |            0.6110 |            3437
2022-06-01 10:19:58 |   528 |     1.000e-04 |     0.6819 |          0.8263 |       1.1405 |            0.5993 |            3437
2022-06-01 10:23:17 |   529 |     1.000e-04 |     0.6671 |          0.8362 |       1.1187 |            0.6127 |            3437
2022-06-01 10:26:35 |   530 |     1.000e-04 |     0.6905 |          0.8650 |       1.1421 |            0.6374 |            3437
2022-06-01 10:29:54 |   531 |     1.000e-04 |     0.6687 |          0.8326 |       1.1097 |            0.6117 |            3437
2022-06-01 10:33:13 |   532 |     1.000e-04 |     0.6541 |          0.8705 |       1.2944 |            0.6119 |            3437
2022-06-01 10:36:31 |   533 |     1.000e-04 |     0.6599 |          0.8556 |       1.2958 |            0.5971 |            3437
2022-06-01 10:39:50 |   534 |     1.000e-04 |     0.6576 |          0.8599 |       1.0756 |            0.6456 |            3437
2022-06-01 10:43:08 |   535 |     1.000e-04 |     0.6605 |          0.9320 |       1.5906 |            0.6141 |            3437
2022-06-01 10:46:26 |   536 |     1.000e-04 |     0.6669 |          0.8659 |       1.0794 |            0.6503 |            3437
2022-06-01 10:49:44 |   537 |     1.000e-04 |     0.6600 |          0.8453 |       1.2500 |            0.5967 |            3437
2022-06-01 10:53:03 |   538 |     1.000e-04 |     0.6512 |          0.8686 |       1.2320 |            0.6227 |            3437
2022-06-01 10:56:22 |   539 |     1.000e-04 |     0.6819 |          0.8399 |       1.1560 |            0.6092 |            3437
2022-06-01 10:59:41 |   540 |     1.000e-04 |     0.6907 |          0.8548 |       1.2877 |            0.5978 |            3437
2022-06-01 11:02:59 |   541 |     1.000e-04 |     0.6591 |          0.8686 |       1.2997 |            0.6092 |            3437
2022-06-01 11:06:18 |   542 |     5.000e-05 |     0.5654 |          0.7502 |       0.9166 |            0.5679 |            3437
2022-06-01 11:09:36 |   543 |     5.000e-05 |     0.5795 |          0.8022 |       1.1384 |            0.5755 |            3437
2022-06-01 11:12:54 |   544 |     5.000e-05 |     0.5512 |          0.7428 |       0.8924 |            0.5650 |            3437
2022-06-01 11:16:13 |   545 |     5.000e-05 |     0.5460 |          0.7250 |       0.8926 |            0.5477 |            3437
2022-06-01 11:19:32 |   546 |     5.000e-05 |     0.5506 |          0.7271 |       0.8635 |            0.5552 |            3437
2022-06-01 11:22:51 |   547 |     5.000e-05 |     0.5518 |          0.8204 |       1.0491 |            0.6117 |            3437
2022-06-01 11:26:09 |   548 |     5.000e-05 |     0.5479 |          0.7588 |       0.9726 |            0.5652 |            3437
2022-06-01 11:29:27 |   549 |     5.000e-05 |     0.5417 |          0.7487 |       0.9617 |            0.5574 |            3437
2022-06-01 11:32:46 |   550 |     5.000e-05 |     0.5490 |          0.7650 |       1.0557 |            0.5546 |            3437
2022-06-01 11:36:04 |   551 |     5.000e-05 |     0.5426 |          0.7317 |       0.8802 |            0.5559 |            3437
2022-06-01 11:39:23 |   552 |     5.000e-05 |     0.5475 |          0.7545 |       0.9184 |            0.5715 |            3437
2022-06-01 11:42:41 |   553 |     5.000e-05 |     0.5431 |          0.7308 |       0.8948 |            0.5520 |            3437
2022-06-01 11:46:03 |   554 |     5.000e-05 |     0.5396 |          0.7221 |       0.8496 |            0.5527 |            3437
2022-06-01 11:49:21 |   555 |     5.000e-05 |     0.5397 |          0.7534 |       0.9227 |            0.5694 |            3437
2022-06-01 11:52:39 |   556 |     5.000e-05 |     0.5445 |          0.7911 |       1.1422 |            0.5634 |            3437
2022-06-01 11:55:57 |   557 |     5.000e-05 |     0.5453 |          0.7669 |       1.0385 |            0.5598 |            3437
2022-06-01 11:59:15 |   558 |     5.000e-05 |     0.5346 |          0.7257 |       0.8430 |            0.5579 |            3437
2022-06-01 12:02:36 |   559 |     5.000e-05 |     0.5424 |          0.8244 |       1.2423 |            0.5769 |            3437
2022-06-01 12:05:55 |   560 |     5.000e-05 |     0.5389 |          0.7574 |       0.9354 |            0.5710 |            3437
2022-06-01 12:09:14 |   561 |     5.000e-05 |     0.5378 |          0.7453 |       0.9596 |            0.5540 |            3437
2022-06-01 12:12:32 |   562 |     5.000e-05 |     0.5431 |          0.7101 |       0.8421 |            0.5427 |            3437
2022-06-01 12:15:51 |   563 |     5.000e-05 |     0.5329 |          0.7181 |       0.8422 |            0.5504 |            3437
2022-06-01 12:19:10 |   564 |     5.000e-05 |     0.5412 |          0.7194 |       0.8628 |            0.5476 |            3437
2022-06-01 12:22:29 |   565 |     5.000e-05 |     0.5355 |          0.7455 |       0.9317 |            0.5596 |            3437
2022-06-01 12:25:48 |   566 |     5.000e-05 |     0.5376 |          0.7732 |       1.0558 |            0.5628 |            3437
2022-06-01 12:29:06 |   567 |     5.000e-05 |     0.5386 |          0.7667 |       1.0760 |            0.5524 |            3437
2022-06-01 12:32:24 |   568 |     5.000e-05 |     0.5391 |          0.7667 |       1.0239 |            0.5629 |            3437
2022-06-01 12:35:42 |   569 |     5.000e-05 |     0.5366 |          0.7334 |       0.9320 |            0.5477 |            3437
2022-06-01 12:39:01 |   570 |     5.000e-05 |     0.5350 |          0.7778 |       1.1316 |            0.5523 |            3437
2022-06-01 12:42:19 |   571 |     5.000e-05 |     0.5361 |          0.7355 |       0.9698 |            0.5429 |            3437
2022-06-01 12:45:38 |   572 |     5.000e-05 |     0.5341 |          0.7342 |       0.8899 |            0.5568 |            3437
2022-06-01 12:48:57 |   573 |     5.000e-05 |     0.5382 |          0.7469 |       1.0085 |            0.5455 |            3437
2022-06-01 12:52:17 |   574 |     5.000e-05 |     0.5344 |          0.7634 |       1.0295 |            0.5585 |            3437
2022-06-01 12:55:36 |   575 |     5.000e-05 |     0.5384 |          0.7546 |       0.9764 |            0.5601 |            3437
2022-06-01 12:58:54 |   576 |     5.000e-05 |     0.5338 |          0.7534 |       0.9759 |            0.5586 |            3437
2022-06-01 13:02:13 |   577 |     5.000e-05 |     0.5292 |          0.7355 |       0.9156 |            0.5534 |            3437
2022-06-01 13:05:32 |   578 |     5.000e-05 |     0.5297 |          0.7474 |       1.0049 |            0.5471 |            3437
2022-06-01 13:08:51 |   579 |     5.000e-05 |     0.5349 |          0.7284 |       0.8643 |            0.5563 |            3437
2022-06-01 13:12:10 |   580 |     5.000e-05 |     0.5330 |          0.7362 |       0.9464 |            0.5479 |            3437
2022-06-01 13:15:28 |   581 |     5.000e-05 |     0.5464 |          0.7286 |       0.9433 |            0.5408 |            3437
2022-06-01 13:18:47 |   582 |     5.000e-05 |     0.5316 |          0.7374 |       0.9922 |            0.5398 |            3437
2022-06-01 13:22:06 |   583 |     5.000e-05 |     0.5257 |          0.7406 |       0.9716 |            0.5473 |            3437
2022-06-01 13:25:24 |   584 |     5.000e-05 |     0.5305 |          0.7222 |       0.8433 |            0.5544 |            3437
2022-06-01 13:28:43 |   585 |     5.000e-05 |     0.5332 |          0.7396 |       0.9370 |            0.5531 |            3437
2022-06-01 13:32:01 |   586 |     5.000e-05 |     0.5264 |          0.7356 |       0.9677 |            0.5432 |            3437
2022-06-01 13:35:20 |   587 |     5.000e-05 |     0.5281 |          0.7501 |       0.9752 |            0.5561 |            3437
2022-06-01 13:38:39 |   588 |     5.000e-05 |     0.5266 |          0.7988 |       0.9047 |            0.6185 |            3437
2022-06-01 13:41:57 |   589 |     5.000e-05 |     0.5279 |          0.7282 |       0.8849 |            0.5522 |            3437
2022-06-01 13:45:16 |   590 |     5.000e-05 |     0.5308 |          0.7373 |       0.9010 |            0.5582 |            3437
2022-06-01 13:48:34 |   591 |     5.000e-05 |     0.5291 |          0.7352 |       0.9880 |            0.5387 |            3437
2022-06-01 13:51:53 |   592 |     5.000e-05 |     0.5284 |          0.7402 |       0.9020 |            0.5608 |            3437
2022-06-01 13:55:11 |   593 |     5.000e-05 |     0.5283 |          0.7368 |       0.9171 |            0.5540 |            3437
2022-06-01 13:58:30 |   594 |     5.000e-05 |     0.5252 |          0.7606 |       0.8199 |            0.5975 |            3437
2022-06-01 14:01:48 |   595 |     5.000e-05 |     0.5278 |          0.7459 |       1.0297 |            0.5412 |            3437
2022-06-01 14:05:07 |   596 |     5.000e-05 |     0.5322 |          0.7739 |       1.0517 |            0.5641 |            3437
2022-06-01 14:08:25 |   597 |     5.000e-05 |     0.5283 |          0.7489 |       1.0257 |            0.5446 |            3437
2022-06-01 14:11:43 |   598 |     5.000e-05 |     0.5254 |          0.7582 |       1.0049 |            0.5581 |            3437
2022-06-01 14:15:02 |   599 |     5.000e-05 |     0.5229 |          0.7438 |       0.9157 |            0.5618 |            3437
2022-06-01 14:18:21 |   600 |     5.000e-05 |     0.5229 |          0.7417 |       0.9537 |            0.5519 |            3437
2022-06-01 14:21:39 |   601 |     5.000e-05 |     0.5356 |          0.7354 |       0.8974 |            0.5567 |            3437
2022-06-01 14:24:58 |   602 |     5.000e-05 |     0.5310 |          0.7323 |       0.9498 |            0.5432 |            3437
2022-06-01 14:28:16 |   603 |     5.000e-05 |     0.5249 |          0.7893 |       1.1919 |            0.5514 |            3437
2022-06-01 14:31:34 |   604 |     5.000e-05 |     0.5241 |          0.7741 |       1.1217 |            0.5506 |            3437
2022-06-01 14:34:53 |   605 |     5.000e-05 |     0.5227 |          0.7342 |       0.9063 |            0.5541 |            3437
2022-06-01 14:38:11 |   606 |     5.000e-05 |     0.5226 |          0.7703 |       1.0508 |            0.5611 |            3437
2022-06-01 14:41:30 |   607 |     5.000e-05 |     0.5252 |          0.7229 |       0.8777 |            0.5480 |            3437
2022-06-01 14:44:48 |   608 |     5.000e-05 |     0.5345 |          0.8038 |       1.2844 |            0.5476 |            3437
2022-06-01 14:48:06 |   609 |     5.000e-05 |     0.5263 |          0.7241 |       0.9460 |            0.5355 |            3437
2022-06-01 14:51:25 |   610 |     5.000e-05 |     0.5280 |          0.8363 |       1.0481 |            0.6277 |            3437
2022-06-01 14:54:43 |   611 |     5.000e-05 |     0.5373 |          0.7923 |       1.1777 |            0.5574 |            3437
2022-06-01 14:58:02 |   612 |     5.000e-05 |     0.5188 |          0.7390 |       0.9142 |            0.5570 |            3437
2022-06-01 15:01:20 |   613 |     5.000e-05 |     0.5312 |          0.7667 |       1.0225 |            0.5626 |            3437
2022-06-01 15:04:39 |   614 |     2.500e-05 |     0.4828 |          0.7151 |       0.8447 |            0.5469 |            3437
2022-06-01 15:07:57 |   615 |     2.500e-05 |     0.4761 |          0.7020 |       0.8332 |            0.5362 |            3437
2022-06-01 15:11:15 |   616 |     2.500e-05 |     0.4735 |          0.6927 |       0.8521 |            0.5232 |            3437
2022-06-01 15:14:34 |   617 |     2.500e-05 |     0.4704 |          0.6869 |       0.8130 |            0.5250 |            3437
2022-06-01 15:17:52 |   618 |     2.500e-05 |     0.4741 |          0.6945 |       0.8100 |            0.5336 |            3437
2022-06-01 15:21:10 |   619 |     2.500e-05 |     0.4767 |          0.6899 |       0.8402 |            0.5226 |            3437
2022-06-01 15:24:29 |   620 |     2.500e-05 |     0.4717 |          0.7585 |       0.9398 |            0.5708 |            3437
2022-06-01 15:27:47 |   621 |     2.500e-05 |     0.4691 |          0.6916 |       0.8365 |            0.5252 |            3437
2022-06-01 15:31:05 |   622 |     2.500e-05 |     0.4706 |          0.6932 |       0.8459 |            0.5248 |            3437
2022-06-01 15:34:24 |   623 |     2.500e-05 |     0.4668 |          0.6893 |       0.8363 |            0.5229 |            3437
2022-06-01 15:37:42 |   624 |     2.500e-05 |     0.4695 |          0.7094 |       0.8825 |            0.5335 |            3437
2022-06-01 15:41:15 |   625 |     2.500e-05 |     0.4716 |          0.7066 |       0.9322 |            0.5211 |            3437
2022-06-01 15:44:52 |   626 |     2.500e-05 |     0.4655 |          0.7160 |       0.9183 |            0.5330 |            3437
2022-06-01 15:48:29 |   627 |     2.500e-05 |     0.4653 |          0.7401 |       0.9885 |            0.5432 |            3437
2022-06-01 15:52:06 |   628 |     2.500e-05 |     0.4641 |          0.7086 |       0.8492 |            0.5395 |            3437
2022-06-01 15:55:41 |   629 |     2.500e-05 |     0.4693 |          0.7016 |       0.8859 |            0.5252 |            3437
2022-06-01 15:59:17 |   630 |     2.500e-05 |     0.4639 |          0.6995 |       0.8372 |            0.5327 |            3437
2022-06-01 16:02:48 |   631 |     2.500e-05 |     0.4631 |          0.6836 |       0.8355 |            0.5174 |            3437
2022-06-01 16:06:23 |   632 |     2.500e-05 |     0.4666 |          0.6805 |       0.8072 |            0.5200 |            3437
2022-06-01 16:09:58 |   633 |     2.500e-05 |     0.4630 |          0.6858 |       0.8100 |            0.5247 |            3437
2022-06-01 16:13:33 |   634 |     2.500e-05 |     0.4646 |          0.7222 |       0.8440 |            0.5543 |            3437
2022-06-01 16:17:07 |   635 |     2.500e-05 |     0.4693 |          0.6978 |       0.8919 |            0.5205 |            3437
2022-06-01 16:20:35 |   636 |     2.500e-05 |     0.4630 |          0.7047 |       0.8105 |            0.5431 |            3437
2022-06-01 16:24:10 |   637 |     2.500e-05 |     0.4660 |          0.6956 |       0.8610 |            0.5246 |            3437
2022-06-01 16:27:45 |   638 |     2.500e-05 |     0.4643 |          0.6936 |       0.8020 |            0.5342 |            3437
2022-06-01 16:31:20 |   639 |     2.500e-05 |     0.4605 |          0.7118 |       0.9578 |            0.5211 |            3437
2022-06-01 16:34:54 |   640 |     2.500e-05 |     0.4619 |          0.6855 |       0.7927 |            0.5274 |            3437
2022-06-01 16:38:29 |   641 |     2.500e-05 |     0.4608 |          0.6850 |       0.8362 |            0.5185 |            3437
2022-06-01 16:42:00 |   642 |     2.500e-05 |     0.4598 |          0.7134 |       0.8120 |            0.5519 |            3437
2022-06-01 16:45:36 |   643 |     2.500e-05 |     0.4654 |          0.6792 |       0.8205 |            0.5157 |            3437
2022-06-01 16:49:12 |   644 |     2.500e-05 |     0.4603 |          0.6938 |       0.8841 |            0.5177 |            3437
2022-06-01 16:52:46 |   645 |     2.500e-05 |     0.4671 |          0.6804 |       0.8160 |            0.5178 |            3437
2022-06-01 16:56:21 |   646 |     2.500e-05 |     0.4650 |          0.6865 |       0.8521 |            0.5167 |            3437
2022-06-01 16:59:50 |   647 |     2.500e-05 |     0.4661 |          0.6818 |       0.8151 |            0.5197 |            3437
2022-06-01 17:03:25 |   648 |     2.500e-05 |     0.4739 |          0.6723 |       0.7798 |            0.5171 |            3437
2022-06-01 17:07:01 |   649 |     2.500e-05 |     0.4602 |          0.6885 |       0.8110 |            0.5272 |            3437
2022-06-01 17:10:37 |   650 |     2.500e-05 |     0.4611 |          0.6979 |       0.9063 |            0.5176 |            3437
2022-06-01 17:14:14 |   651 |     2.500e-05 |     0.4660 |          0.6963 |       0.8490 |            0.5272 |            3437
2022-06-01 17:17:47 |   652 |     2.500e-05 |     0.4603 |          0.7184 |       0.9488 |            0.5294 |            3437
2022-06-01 17:21:18 |   653 |     2.500e-05 |     0.4606 |          0.6956 |       0.8660 |            0.5232 |            3437
2022-06-01 17:24:55 |   654 |     2.500e-05 |     0.4659 |          0.6805 |       0.8239 |            0.5165 |            3437
2022-06-01 17:28:32 |   655 |     2.500e-05 |     0.4612 |          0.6729 |       0.8158 |            0.5104 |            3437
2022-06-01 17:32:08 |   656 |     2.500e-05 |     0.4659 |          0.6891 |       0.8582 |            0.5182 |            3437
2022-06-01 17:35:43 |   657 |     2.500e-05 |     0.4612 |          0.6973 |       0.8209 |            0.5342 |            3437
2022-06-01 17:39:12 |   658 |     2.500e-05 |     0.4644 |          0.6628 |       0.8027 |            0.5030 |            3437
2022-06-01 17:42:50 |   659 |     2.500e-05 |     0.4581 |          0.6911 |       0.8491 |            0.5222 |            3437
2022-06-01 17:46:27 |   660 |     2.500e-05 |     0.4584 |          0.7125 |       0.9092 |            0.5313 |            3437
2022-06-01 17:50:04 |   661 |     2.500e-05 |     0.4608 |          0.6921 |       0.8372 |            0.5257 |            3437
2022-06-01 17:53:39 |   662 |     2.500e-05 |     0.4582 |          0.6660 |       0.7815 |            0.5106 |            3437
2022-06-01 17:57:15 |   663 |     2.500e-05 |     0.4598 |          0.6813 |       0.8267 |            0.5169 |            3437
2022-06-01 18:00:49 |   664 |     2.500e-05 |     0.4577 |          0.7008 |       0.8224 |            0.5371 |            3437
2022-06-01 18:04:22 |   665 |     2.500e-05 |     0.4558 |          0.6973 |       0.8805 |            0.5220 |            3437
2022-06-01 18:07:59 |   666 |     2.500e-05 |     0.4558 |          0.6751 |       0.7914 |            0.5176 |            3437
2022-06-01 18:11:34 |   667 |     2.500e-05 |     0.4579 |          0.6917 |       0.8104 |            0.5305 |            3437
2022-06-01 18:15:09 |   668 |     2.500e-05 |     0.4550 |          0.6817 |       0.8311 |            0.5164 |            3437
2022-06-01 18:18:38 |   669 |     2.500e-05 |     0.4579 |          0.6847 |       0.8983 |            0.5061 |            3437
2022-06-01 18:22:13 |   670 |     2.500e-05 |     0.4584 |          0.8132 |       0.8805 |            0.6384 |            3437
2022-06-01 18:25:48 |   671 |     2.500e-05 |     0.4676 |          0.6845 |       0.8284 |            0.5196 |            3437
2022-06-01 18:29:24 |   672 |     2.500e-05 |     0.4563 |          0.6891 |       0.8222 |            0.5255 |            3437
2022-06-01 18:33:00 |   673 |     2.500e-05 |     0.4557 |          0.6978 |       0.9028 |            0.5181 |            3437
2022-06-01 18:36:35 |   674 |     2.500e-05 |     0.4597 |          0.6962 |       0.8190 |            0.5333 |            3437
2022-06-01 18:40:08 |   675 |     2.500e-05 |     0.4539 |          0.6764 |       0.7546 |            0.5264 |            3437
2022-06-01 18:43:43 |   676 |     2.500e-05 |     0.4542 |          0.6927 |       0.7784 |            0.5377 |            3437
2022-06-01 18:47:19 |   677 |     2.500e-05 |     0.4585 |          0.6663 |       0.7653 |            0.5144 |            3437
2022-06-01 18:50:48 |   678 |     2.500e-05 |     0.4595 |          0.6606 |       0.7679 |            0.5080 |            3437
2022-06-01 18:54:22 |   679 |     2.500e-05 |     0.4562 |          0.7572 |       0.8117 |            0.5961 |            3437
2022-06-01 18:57:57 |   680 |     2.500e-05 |     0.4632 |          0.6769 |       0.7899 |            0.5202 |            3437
2022-06-01 19:01:33 |   681 |     2.500e-05 |     0.4565 |          0.6696 |       0.8061 |            0.5093 |            3437
2022-06-01 19:05:06 |   682 |     2.500e-05 |     0.4566 |          0.7150 |       0.8426 |            0.5475 |            3437
2022-06-01 19:08:43 |   683 |     2.500e-05 |     0.4521 |          0.6941 |       0.8409 |            0.5270 |            3437
2022-06-01 19:12:16 |   684 |     2.500e-05 |     0.4572 |          0.6948 |       0.9180 |            0.5121 |            3437
2022-06-01 19:15:47 |   685 |     2.500e-05 |     0.4604 |          0.6790 |       0.8689 |            0.5058 |            3437
2022-06-01 19:19:21 |   686 |     2.500e-05 |     0.4636 |          0.6613 |       0.7795 |            0.5065 |            3437
2022-06-01 19:22:54 |   687 |     2.500e-05 |     0.4517 |          0.6717 |       0.7443 |            0.5236 |            3437
2022-06-01 19:26:26 |   688 |     2.500e-05 |     0.4521 |          0.6776 |       0.8059 |            0.5173 |            3437
2022-06-01 19:29:56 |   689 |     2.500e-05 |     0.4557 |          0.6677 |       0.7785 |            0.5127 |            3437
2022-06-01 19:33:23 |   690 |     2.500e-05 |     0.4584 |          0.6664 |       0.8179 |            0.5037 |            3437
2022-06-01 19:36:59 |   691 |     2.500e-05 |     0.4512 |          0.6756 |       0.8272 |            0.5109 |            3437
2022-06-01 19:40:36 |   692 |     2.500e-05 |     0.4502 |          0.6822 |       0.8544 |            0.5122 |            3437
2022-06-01 19:44:13 |   693 |     2.500e-05 |     0.4508 |          0.7792 |       0.8526 |            0.6096 |            3437
2022-06-01 19:47:48 |   694 |     2.500e-05 |     0.4693 |          0.7424 |       0.8448 |            0.5743 |            3437
2022-06-01 19:51:25 |   695 |     2.500e-05 |     0.4547 |          0.6559 |       0.7769 |            0.5013 |            3437
2022-06-01 19:55:01 |   696 |     2.500e-05 |     0.4490 |          0.6578 |       0.7410 |            0.5106 |            3437
2022-06-01 19:58:39 |   697 |     2.500e-05 |     0.4552 |          0.6721 |       0.7787 |            0.5174 |            3437
2022-06-01 20:02:15 |   698 |     2.500e-05 |     0.4550 |          0.6896 |       0.8887 |            0.5128 |            3437
2022-06-01 20:05:50 |   699 |     2.500e-05 |     0.4523 |          0.6613 |       0.7772 |            0.5069 |            3437
2022-06-01 20:09:26 |   700 |     2.500e-05 |     0.4514 |          0.6658 |       0.7883 |            0.5091 |            3437
2022-06-01 20:13:02 |   701 |     2.500e-05 |     0.4509 |          0.6711 |       0.7763 |            0.5168 |            3437
2022-06-01 20:16:38 |   702 |     2.500e-05 |     0.4529 |          0.6723 |       0.8015 |            0.5127 |            3437
2022-06-01 20:20:12 |   703 |     2.500e-05 |     0.4645 |          0.7128 |       0.8084 |            0.5520 |            3437
2022-06-01 20:23:48 |   704 |     2.500e-05 |     0.4573 |          0.6790 |       0.8416 |            0.5115 |            3437
2022-06-01 20:27:23 |   705 |     2.500e-05 |     0.4542 |          0.6643 |       0.7728 |            0.5105 |            3437
2022-06-01 20:30:59 |   706 |     2.500e-05 |     0.4499 |          0.6839 |       0.8577 |            0.5134 |            3437
2022-06-01 20:34:34 |   707 |     2.500e-05 |     0.4557 |          0.6950 |       0.7651 |            0.5427 |            3437
